Vehicle ID; Next Stop ID; Updated At; Scheduled Arrival; Predicted Arrival
39425388;2774;2019-01-14T14:00:01-05:00;2019-01-14T14:03:00-05:00;2019-01-14T14:00:07-05:00
39425377;28741;2019-01-14T13:59:25-05:00;2019-01-14T14:10:00-05:00;null
39425378;34579;2019-01-14T14:00:00-05:00;2019-01-14T13:56:00-05:00;2019-01-14T14:02:40-05:00
39425377;28741;2019-01-14T14:00:25-05:00;2019-01-14T14:10:00-05:00;null
39425378;34579;2019-01-14T14:01:01-05:00;2019-01-14T13:56:00-05:00;2019-01-14T14:02:45-05:00
39425388;2774;2019-01-14T14:00:59-05:00;2019-01-14T14:03:00-05:00;2019-01-14T14:00:44-05:00
39425385;17863;2019-01-14T14:00:21-05:00;2019-01-14T14:00:00-05:00;null
39425385;17863;2019-01-14T14:01:21-05:00;2019-01-14T14:00:00-05:00;null
39425377;28741;2019-01-14T14:02:25-05:00;2019-01-14T14:10:00-05:00;null
39425388;2774;2019-01-14T14:02:25-05:00;2019-01-14T14:03:00-05:00;null
39425378;11771;2019-01-14T14:03:07-05:00;2019-01-14T13:59:00-05:00;2019-01-14T14:04:43-05:00
39425385;17863;2019-01-14T14:02:47-05:00;2019-01-14T14:00:00-05:00;null
39425378;11771;2019-01-14T14:04:04-05:00;2019-01-14T13:59:00-05:00;2019-01-14T14:04:01-05:00
39425377;28741;2019-01-14T14:03:25-05:00;2019-01-14T14:10:00-05:00;null
39425388;2774;2019-01-14T14:04:03-05:00;2019-01-14T14:03:00-05:00;null
39425385;1799;2019-01-14T14:03:44-05:00;2019-01-14T14:02:00-05:00;2019-01-14T14:05:14-05:00
39425379;17861;2019-01-14T14:04:49-05:00;2019-01-14T13:51:00-05:00;2019-01-14T14:04:38-05:00
39425385;17863;2019-01-14T14:05:06-05:00;2019-01-14T14:00:00-05:00;null
39425378;22173;2019-01-14T14:07:05-05:00;2019-01-14T14:02:00-05:00;2019-01-14T14:07:16-05:00
39425388;2874;2019-01-14T14:07:07-05:00;2019-01-14T14:10:00-05:00;2019-01-14T14:07:26-05:00
39425377;28741;2019-01-14T14:06:17-05:00;2019-01-14T14:10:00-05:00;null
39425385;1799;2019-01-14T14:06:49-05:00;2019-01-14T14:02:00-05:00;2019-01-14T14:08:28-05:00
39424627;28741;2019-01-14T14:07:50-05:00;2019-01-14T14:39:00-05:00;null
39425378;22173;2019-01-14T14:08:06-05:00;2019-01-14T14:02:00-05:00;null
39425377;28741;2019-01-14T14:07:17-05:00;2019-01-14T14:10:00-05:00;null
39425385;1799;2019-01-14T14:07:53-05:00;2019-01-14T14:02:00-05:00;2019-01-14T14:08:08-05:00
39424627;28741;2019-01-14T14:09:03-05:00;2019-01-14T14:39:00-05:00;null
39425385;91391;2019-01-14T14:08:47-05:00;2019-01-14T14:04:00-05:00;2019-01-14T14:09:47-05:00
39425378;1773;2019-01-14T14:10:04-05:00;2019-01-14T14:05:00-05:00;2019-01-14T14:11:05-05:00
39425385;91391;2019-01-14T14:09:39-05:00;2019-01-14T14:04:00-05:00;2019-01-14T14:09:53-05:00
39425377;12759;2019-01-14T14:10:47-05:00;2019-01-14T14:13:00-05:00;2019-01-14T14:15:09-05:00
39424627;28741;2019-01-14T14:10:24-05:00;2019-01-14T14:39:00-05:00;null
39425385;11803;2019-01-14T14:10:45-05:00;2019-01-14T14:08:00-05:00;2019-01-14T14:13:12-05:00
39424627;28741;2019-01-14T14:11:24-05:00;2019-01-14T14:39:00-05:00;null
39425377;12759;2019-01-14T14:11:44-05:00;2019-01-14T14:13:00-05:00;2019-01-14T14:15:57-05:00
39425378;1775;2019-01-14T14:12:04-05:00;2019-01-14T14:07:00-05:00;2019-01-14T14:14:00-05:00
39425385;11803;2019-01-14T14:11:43-05:00;2019-01-14T14:08:00-05:00;2019-01-14T14:13:47-05:00
39425377;12759;2019-01-14T14:12:50-05:00;2019-01-14T14:13:00-05:00;2019-01-14T14:13:58-05:00
39424627;28741;2019-01-14T14:12:24-05:00;2019-01-14T14:39:00-05:00;null
39425385;11803;2019-01-14T14:12:41-05:00;2019-01-14T14:08:00-05:00;2019-01-14T14:14:26-05:00
39425377;2762;2019-01-14T14:13:50-05:00;2019-01-14T14:15:00-05:00;2019-01-14T14:14:44-05:00
39425385;11803;2019-01-14T14:13:49-05:00;2019-01-14T14:08:00-05:00;2019-01-14T14:14:29-05:00
39424627;28741;2019-01-14T14:14:24-05:00;2019-01-14T14:39:00-05:00;null
39425377;2762;2019-01-14T14:14:30-05:00;2019-01-14T14:15:00-05:00;2019-01-14T14:14:49-05:00
39425378;9434;2019-01-14T14:15:07-05:00;2019-01-14T14:08:00-05:00;2019-01-14T14:16:42-05:00
39425385;11803;2019-01-14T14:14:41-05:00;2019-01-14T14:08:00-05:00;2019-01-14T14:15:02-05:00
39424627;28741;2019-01-14T14:15:24-05:00;2019-01-14T14:39:00-05:00;null
39425385;11803;2019-01-14T14:15:41-05:00;2019-01-14T14:08:00-05:00;2019-01-14T14:16:02-05:00
39425377;2612;2019-01-14T14:16:39-05:00;2019-01-14T14:16:00-05:00;2019-01-14T14:16:46-05:00
39425385;11803;2019-01-14T14:16:28-05:00;2019-01-14T14:08:00-05:00;null
39424627;28741;2019-01-14T14:17:24-05:00;2019-01-14T14:39:00-05:00;null
39425385;1805;2019-01-14T14:17:36-05:00;2019-01-14T14:10:00-05:00;2019-01-14T14:18:29-05:00
39425385;1805;2019-01-14T14:18:49-05:00;2019-01-14T14:10:00-05:00;2019-01-14T14:18:53-05:00
39425378;1780;2019-01-14T14:20:01-05:00;2019-01-14T14:14:00-05:00;2019-01-14T14:22:22-05:00
39424627;28741;2019-01-14T14:19:24-05:00;2019-01-14T14:39:00-05:00;null
39425385;1807;2019-01-14T14:19:50-05:00;2019-01-14T14:14:00-05:00;2019-01-14T14:20:50-05:00
39425378;1780;2019-01-14T14:21:05-05:00;2019-01-14T14:14:00-05:00;2019-01-14T14:23:04-05:00
39425377;2514;2019-01-14T14:20:40-05:00;2019-01-14T14:20:00-05:00;2019-01-14T14:22:07-05:00
39425385;1807;2019-01-14T14:20:47-05:00;2019-01-14T14:14:00-05:00;2019-01-14T14:20:48-05:00
39424627;28741;2019-01-14T14:21:24-05:00;2019-01-14T14:39:00-05:00;null
39425385;1808;2019-01-14T14:21:46-05:00;2019-01-14T14:15:00-05:00;2019-01-14T14:21:21-05:00
39425377;2518;2019-01-14T14:22:52-05:00;2019-01-14T14:24:00-05:00;2019-01-14T14:24:11-05:00
39424627;28741;2019-01-14T14:22:24-05:00;2019-01-14T14:39:00-05:00;null
39425385;1809;2019-01-14T14:22:39-05:00;2019-01-14T14:16:00-05:00;null
39425385;1810;2019-01-14T14:23:50-05:00;2019-01-14T14:18:00-05:00;2019-01-14T14:25:08-05:00
39424627;28741;2019-01-14T14:24:25-05:00;2019-01-14T14:39:00-05:00;null
39425377;34579;2019-01-14T14:24:48-05:00;2019-01-14T14:26:00-05:00;2019-01-14T14:26:34-05:00
39425378;1780;2019-01-14T14:24:53-05:00;2019-01-14T14:14:00-05:00;2019-01-14T14:25:27-05:00
39425385;1810;2019-01-14T14:24:46-05:00;2019-01-14T14:18:00-05:00;null
39425378;1780;2019-01-14T14:26:05-05:00;2019-01-14T14:14:00-05:00;2019-01-14T14:26:28-05:00
39425385;21772;2019-01-14T14:25:44-05:00;2019-01-14T14:23:00-05:00;2019-01-14T14:27:11-05:00
39425377;34579;2019-01-14T14:26:38-05:00;2019-01-14T14:26:00-05:00;2019-01-14T14:27:08-05:00
39424627;28741;2019-01-14T14:26:31-05:00;2019-01-14T14:39:00-05:00;null
39425385;21772;2019-01-14T14:26:45-05:00;2019-01-14T14:23:00-05:00;2019-01-14T14:27:18-05:00
39424627;28741;2019-01-14T14:27:33-05:00;2019-01-14T14:39:00-05:00;null
39425385;21772;2019-01-14T14:27:46-05:00;2019-01-14T14:23:00-05:00;null
39425378;31317;2019-01-14T14:29:05-05:00;2019-01-14T14:16:00-05:00;2019-01-14T14:31:20-05:00
39424627;28741;2019-01-14T14:28:36-05:00;2019-01-14T14:39:00-05:00;null
39425385;21773;2019-01-14T14:28:45-05:00;2019-01-14T14:27:00-05:00;2019-01-14T14:30:25-05:00
39425377;11771;2019-01-14T14:29:43-05:00;2019-01-14T14:29:00-05:00;2019-01-14T14:29:37-05:00
39424627;28741;2019-01-14T14:29:38-05:00;2019-01-14T14:39:00-05:00;null
39425378;31317;2019-01-14T14:30:06-05:00;2019-01-14T14:16:00-05:00;2019-01-14T14:31:42-05:00
39425385;21773;2019-01-14T14:29:26-05:00;2019-01-14T14:27:00-05:00;2019-01-14T14:30:22-05:00
39425378;1784;2019-01-14T14:31:09-05:00;2019-01-14T14:18:00-05:00;2019-01-14T14:31:44-05:00
39425377;22173;2019-01-14T14:30:48-05:00;2019-01-14T14:32:00-05:00;2019-01-14T14:32:23-05:00
39424627;28741;2019-01-14T14:30:39-05:00;2019-01-14T14:39:00-05:00;null
39425385;12231;2019-01-14T14:30:49-05:00;2019-01-14T14:33:00-05:00;2019-01-14T14:32:19-05:00
39424627;28741;2019-01-14T14:31:40-05:00;2019-01-14T14:39:00-05:00;null
39425377;22173;2019-01-14T14:31:49-05:00;2019-01-14T14:32:00-05:00;2019-01-14T14:32:11-05:00
39425385;12231;2019-01-14T14:31:50-05:00;2019-01-14T14:33:00-05:00;2019-01-14T14:32:51-05:00
39424627;28741;2019-01-14T14:32:41-05:00;2019-01-14T14:39:00-05:00;null
39425377;1773;2019-01-14T14:32:51-05:00;2019-01-14T14:35:00-05:00;2019-01-14T14:36:00-05:00
39425385;12231;2019-01-14T14:32:54-05:00;2019-01-14T14:33:00-05:00;2019-01-14T14:32:57-05:00
39425392;17863;2019-01-14T14:33:38-05:00;2019-01-14T14:33:00-05:00;null
39425385;2521;2019-01-14T14:33:49-05:00;2019-01-14T14:36:00-05:00;2019-01-14T14:34:58-05:00
39425385;2521;2019-01-14T14:34:50-05:00;2019-01-14T14:36:00-05:00;2019-01-14T14:35:06-05:00
39425392;1799;2019-01-14T14:36:05-05:00;2019-01-14T14:35:00-05:00;2019-01-14T14:35:58-05:00
39425377;1775;2019-01-14T14:35:46-05:00;2019-01-14T14:37:00-05:00;2019-01-14T14:36:00-05:00
39424627;28741;2019-01-14T14:35:43-05:00;2019-01-14T14:39:00-05:00;null
39425385;2521;2019-01-14T14:35:51-05:00;2019-01-14T14:36:00-05:00;2019-01-14T14:36:05-05:00
39425392;91391;2019-01-14T14:37:03-05:00;2019-01-14T14:37:00-05:00;2019-01-14T14:38:15-05:00
39424627;28741;2019-01-14T14:36:43-05:00;2019-01-14T14:39:00-05:00;null
39425385;2521;2019-01-14T14:36:51-05:00;2019-01-14T14:36:00-05:00;null
39425377;9434;2019-01-14T14:37:36-05:00;2019-01-14T14:38:00-05:00;null
39424627;28741;2019-01-14T14:37:13-05:00;2019-01-14T14:39:00-05:00;null
39425385;2525;2019-01-14T14:37:51-05:00;2019-01-14T14:40:00-05:00;2019-01-14T14:39:06-05:00
39425377;1778;2019-01-14T14:38:58-05:00;2019-01-14T14:41:00-05:00;2019-01-14T14:39:38-05:00
39424627;28741;2019-01-14T14:38:14-05:00;2019-01-14T14:39:00-05:00;null
39425385;2525;2019-01-14T14:38:52-05:00;2019-01-14T14:40:00-05:00;2019-01-14T14:39:38-05:00
39425392;11803;2019-01-14T14:40:10-05:00;2019-01-14T14:41:00-05:00;2019-01-14T14:42:21-05:00
39424627;28741;2019-01-14T14:38:14-05:00;2019-01-14T14:39:00-05:00;null
39425377;1778;2019-01-14T14:39:58-05:00;2019-01-14T14:41:00-05:00;null
39425385;2525;2019-01-14T14:39:55-05:00;2019-01-14T14:40:00-05:00;2019-01-14T14:39:52-05:00
39424627;28741;2019-01-14T14:38:14-05:00;2019-01-14T14:39:00-05:00;null
39425392;11803;2019-01-14T14:41:11-05:00;2019-01-14T14:41:00-05:00;2019-01-14T14:42:47-05:00
39425377;1780;2019-01-14T14:40:59-05:00;2019-01-14T14:44:00-05:00;2019-01-14T14:43:49-05:00
39425385;2531;2019-01-14T14:40:52-05:00;2019-01-14T14:44:00-05:00;2019-01-14T14:42:02-05:00
39425392;11803;2019-01-14T14:42:08-05:00;2019-01-14T14:41:00-05:00;2019-01-14T14:43:51-05:00
39425385;2531;2019-01-14T14:41:52-05:00;2019-01-14T14:44:00-05:00;2019-01-14T14:42:33-05:00
39425392;11803;2019-01-14T14:42:56-05:00;2019-01-14T14:41:00-05:00;2019-01-14T14:44:25-05:00
39425377;1780;2019-01-14T14:42:19-05:00;2019-01-14T14:44:00-05:00;2019-01-14T14:45:12-05:00
39425385;2531;2019-01-14T14:42:52-05:00;2019-01-14T14:44:00-05:00;null
39424627;28741;2019-01-14T14:38:14-05:00;2019-01-14T14:39:00-05:00;null
39425377;1780;2019-01-14T14:43:39-05:00;2019-01-14T14:44:00-05:00;2019-01-14T14:45:52-05:00
39425392;11803;2019-01-14T14:44:01-05:00;2019-01-14T14:41:00-05:00;2019-01-14T14:45:07-05:00
39425385;2774;2019-01-14T14:43:42-05:00;2019-01-14T14:46:00-05:00;2019-01-14T14:43:50-05:00
39425385;2774;2019-01-14T14:44:33-05:00;2019-01-14T14:46:00-05:00;2019-01-14T14:44:34-05:00
39425385;2778;2019-01-14T14:45:45-05:00;2019-01-14T14:48:00-05:00;2019-01-14T14:45:46-05:00
39425385;2777;2019-01-14T14:46:33-05:00;2019-01-14T14:49:00-05:00;2019-01-14T14:46:53-05:00
39424627;12759;2019-01-14T14:48:07-05:00;2019-01-14T14:42:00-05:00;2019-01-14T14:49:00-05:00
39425377;1780;2019-01-14T14:47:44-05:00;2019-01-14T14:44:00-05:00;2019-01-14T14:49:29-05:00
39425385;2874;2019-01-14T14:47:43-05:00;2019-01-14T14:53:00-05:00;2019-01-14T14:50:15-05:00
39425392;1807;2019-01-14T14:49:02-05:00;2019-01-14T14:47:00-05:00;2019-01-14T14:49:23-05:00
39425385;2874;2019-01-14T14:48:33-05:00;2019-01-14T14:53:00-05:00;2019-01-14T14:50:46-05:00
39424627;12759;2019-01-14T14:50:04-05:00;2019-01-14T14:42:00-05:00;2019-01-14T14:50:21-05:00
39425392;1807;2019-01-14T14:50:05-05:00;2019-01-14T14:47:00-05:00;null
39425377;1780;2019-01-14T14:50:04-05:00;2019-01-14T14:44:00-05:00;2019-01-14T14:50:11-05:00
39425385;2874;2019-01-14T14:49:40-05:00;2019-01-14T14:53:00-05:00;2019-01-14T14:51:14-05:00
39425385;2874;2019-01-14T14:50:49-05:00;2019-01-14T14:53:00-05:00;2019-01-14T14:51:39-05:00
39425392;1810;2019-01-14T14:51:56-05:00;2019-01-14T14:51:00-05:00;2019-01-14T14:52:46-05:00
39424628;28741;2019-01-14T14:51:53-05:00;2019-01-14T15:08:00-05:00;null
39425392;1810;2019-01-14T14:53:04-05:00;2019-01-14T14:51:00-05:00;null
39425377;31317;2019-01-14T14:52:44-05:00;2019-01-14T14:46:00-05:00;null
39424627;2612;2019-01-14T14:53:02-05:00;2019-01-14T14:45:00-05:00;2019-01-14T14:53:23-05:00
39424628;28741;2019-01-14T14:52:40-05:00;2019-01-14T15:08:00-05:00;null
39425392;21772;2019-01-14T14:54:01-05:00;2019-01-14T14:56:00-05:00;2019-01-14T14:55:58-05:00
39425377;1784;2019-01-14T14:53:42-05:00;2019-01-14T14:48:00-05:00;2019-01-14T14:54:06-05:00
39424627;2514;2019-01-14T14:54:02-05:00;2019-01-14T14:49:00-05:00;2019-01-14T14:56:52-05:00
39424628;28741;2019-01-14T14:53:33-05:00;2019-01-14T15:08:00-05:00;null
39424628;28741;2019-01-14T14:54:33-05:00;2019-01-14T15:08:00-05:00;null
39424628;28741;2019-01-14T14:55:33-05:00;2019-01-14T15:08:00-05:00;null
39424628;28741;2019-01-14T14:56:33-05:00;2019-01-14T15:08:00-05:00;null
39424611;17863;2019-01-14T14:57:41-05:00;2019-01-14T15:03:00-05:00;null
39424627;2518;2019-01-14T14:58:04-05:00;2019-01-14T14:54:00-05:00;2019-01-14T14:58:49-05:00
39424628;28741;2019-01-14T14:57:33-05:00;2019-01-14T15:08:00-05:00;null
39425392;21773;2019-01-14T14:59:06-05:00;2019-01-14T15:00:00-05:00;2019-01-14T14:59:40-05:00
39424628;28741;2019-01-14T14:58:33-05:00;2019-01-14T15:08:00-05:00;null
39425392;12231;2019-01-14T15:00:02-05:00;2019-01-14T15:06:00-05:00;2019-01-14T15:01:18-05:00
39424627;2518;2019-01-14T15:00:01-05:00;2019-01-14T14:54:00-05:00;null
39424628;28741;2019-01-14T14:59:33-05:00;2019-01-14T15:08:00-05:00;null
39424628;28741;2019-01-14T15:00:33-05:00;2019-01-14T15:08:00-05:00;null
39425392;12231;2019-01-14T15:01:53-05:00;2019-01-14T15:06:00-05:00;2019-01-14T15:02:01-05:00
39424627;34579;2019-01-14T15:01:54-05:00;2019-01-14T14:57:00-05:00;2019-01-14T15:02:48-05:00
39424611;17863;2019-01-14T15:00:59-05:00;2019-01-14T15:03:00-05:00;null
39424628;28741;2019-01-14T15:00:33-05:00;2019-01-14T15:08:00-05:00;null
39424628;28741;2019-01-14T15:02:33-05:00;2019-01-14T15:08:00-05:00;null
39425392;2521;2019-01-14T15:03:59-05:00;2019-01-14T15:09:00-05:00;2019-01-14T15:06:05-05:00
39424611;17863;2019-01-14T15:03:36-05:00;2019-01-14T15:03:00-05:00;null
39424628;28741;2019-01-14T15:03:33-05:00;2019-01-14T15:08:00-05:00;null
39424611;17863;2019-01-14T15:04:56-05:00;2019-01-14T15:03:00-05:00;null
39424628;28741;2019-01-14T15:04:33-05:00;2019-01-14T15:08:00-05:00;null
39425392;2521;2019-01-14T15:06:03-05:00;2019-01-14T15:09:00-05:00;2019-01-14T15:06:26-05:00
39424627;22173;2019-01-14T15:06:04-05:00;2019-01-14T15:03:00-05:00;2019-01-14T15:06:01-05:00
39424611;1799;2019-01-14T15:05:43-05:00;2019-01-14T15:05:00-05:00;2019-01-14T15:07:04-05:00
39424628;28741;2019-01-14T15:05:33-05:00;2019-01-14T15:08:00-05:00;null
39425392;2525;2019-01-14T15:07:04-05:00;2019-01-14T15:13:00-05:00;2019-01-14T15:08:43-05:00
39424627;1773;2019-01-14T15:07:04-05:00;2019-01-14T15:09:00-05:00;2019-01-14T15:09:53-05:00
39424611;1799;2019-01-14T15:06:38-05:00;2019-01-14T15:05:00-05:00;2019-01-14T15:07:02-05:00
39424628;28741;2019-01-14T15:06:37-05:00;2019-01-14T15:08:00-05:00;null
39424627;1773;2019-01-14T15:08:06-05:00;2019-01-14T15:09:00-05:00;2019-01-14T15:09:51-05:00
39425392;2525;2019-01-14T15:08:08-05:00;2019-01-14T15:13:00-05:00;2019-01-14T15:08:46-05:00
39424628;28741;2019-01-14T15:07:48-05:00;2019-01-14T15:08:00-05:00;null
39425392;2525;2019-01-14T15:09:05-05:00;2019-01-14T15:13:00-05:00;2019-01-14T15:08:44-05:00
39424627;1773;2019-01-14T15:09:08-05:00;2019-01-14T15:09:00-05:00;2019-01-14T15:09:34-05:00
39424628;12759;2019-01-14T15:08:46-05:00;2019-01-14T15:12:00-05:00;2019-01-14T15:11:21-05:00
39425392;2531;2019-01-14T15:10:06-05:00;2019-01-14T15:17:00-05:00;2019-01-14T15:10:36-05:00
39424627;1775;2019-01-14T15:10:08-05:00;2019-01-14T15:12:00-05:00;2019-01-14T15:11:29-05:00
39424611;91391;2019-01-14T15:09:50-05:00;2019-01-14T15:07:00-05:00;2019-01-14T15:10:46-05:00
39424628;12759;2019-01-14T15:09:50-05:00;2019-01-14T15:12:00-05:00;2019-01-14T15:10:40-05:00
39424611;91391;2019-01-14T15:10:42-05:00;2019-01-14T15:07:00-05:00;null
39424627;1775;2019-01-14T15:11:06-05:00;2019-01-14T15:12:00-05:00;2019-01-14T15:11:01-05:00
39424628;12759;2019-01-14T15:10:53-05:00;2019-01-14T15:12:00-05:00;2019-01-14T15:11:14-05:00
39424628;2762;2019-01-14T15:11:40-05:00;2019-01-14T15:13:00-05:00;2019-01-14T15:13:38-05:00
39425392;2774;2019-01-14T15:13:10-05:00;2019-01-14T15:19:00-05:00;2019-01-14T15:13:18-05:00
39424611;11803;2019-01-14T15:12:43-05:00;2019-01-14T15:11:00-05:00;2019-01-14T15:13:23-05:00
39424627;1778;2019-01-14T15:12:40-05:00;2019-01-14T15:16:00-05:00;2019-01-14T15:14:00-05:00
39424628;2762;2019-01-14T15:12:27-05:00;2019-01-14T15:13:00-05:00;2019-01-14T15:12:58-05:00
39424627;1778;2019-01-14T15:14:12-05:00;2019-01-14T15:16:00-05:00;2019-01-14T15:14:34-05:00
39425392;2774;2019-01-14T15:13:54-05:00;2019-01-14T15:19:00-05:00;2019-01-14T15:13:40-05:00
39424628;2612;2019-01-14T15:13:52-05:00;2019-01-14T15:15:00-05:00;2019-01-14T15:15:16-05:00
39425392;2778;2019-01-14T15:15:02-05:00;2019-01-14T15:21:00-05:00;2019-01-14T15:15:31-05:00
39424611;11803;2019-01-14T15:14:39-05:00;2019-01-14T15:11:00-05:00;2019-01-14T15:14:57-05:00
39424627;1780;2019-01-14T15:15:02-05:00;2019-01-14T15:21:00-05:00;2019-01-14T15:17:33-05:00
39424628;2612;2019-01-14T15:14:44-05:00;2019-01-14T15:15:00-05:00;2019-01-14T15:14:59-05:00
39425392;2777;2019-01-14T15:15:59-05:00;2019-01-14T15:22:00-05:00;2019-01-14T15:16:09-05:00
39424627;1780;2019-01-14T15:16:04-05:00;2019-01-14T15:21:00-05:00;2019-01-14T15:18:11-05:00
39424628;2612;2019-01-14T15:15:29-05:00;2019-01-14T15:15:00-05:00;2019-01-14T15:15:49-05:00
39424627;1780;2019-01-14T15:17:03-05:00;2019-01-14T15:21:00-05:00;2019-01-14T15:17:50-05:00
39424611;11803;2019-01-14T15:16:48-05:00;2019-01-14T15:11:00-05:00;null
39424628;2514;2019-01-14T15:16:45-05:00;2019-01-14T15:19:00-05:00;2019-01-14T15:18:58-05:00
39424611;1805;2019-01-14T15:17:45-05:00;2019-01-14T15:13:00-05:00;2019-01-14T15:18:25-05:00
39425392;2874;2019-01-14T15:17:54-05:00;2019-01-14T15:26:00-05:00;2019-01-14T15:18:40-05:00
39424628;2514;2019-01-14T15:17:46-05:00;2019-01-14T15:19:00-05:00;2019-01-14T15:19:00-05:00
39425392;2874;2019-01-14T15:18:54-05:00;2019-01-14T15:26:00-05:00;2019-01-14T15:19:37-05:00
39424611;1807;2019-01-14T15:18:51-05:00;2019-01-14T15:17:00-05:00;2019-01-14T15:20:45-05:00
39424627;31317;2019-01-14T15:19:11-05:00;2019-01-14T15:23:00-05:00;2019-01-14T15:20:32-05:00
39424628;2514;2019-01-14T15:18:50-05:00;2019-01-14T15:19:00-05:00;2019-01-14T15:18:41-05:00
39425392;2874;2019-01-14T15:20:05-05:00;2019-01-14T15:26:00-05:00;2019-01-14T15:20:36-05:00
39424627;31317;2019-01-14T15:20:05-05:00;2019-01-14T15:23:00-05:00;2019-01-14T15:21:49-05:00
39424611;1807;2019-01-14T15:19:48-05:00;2019-01-14T15:17:00-05:00;2019-01-14T15:19:52-05:00
39424628;2518;2019-01-14T15:19:47-05:00;2019-01-14T15:24:00-05:00;2019-01-14T15:20:54-05:00
39424611;1809;2019-01-14T15:20:55-05:00;2019-01-14T15:19:00-05:00;2019-01-14T15:20:54-05:00
39424627;31317;2019-01-14T15:21:06-05:00;2019-01-14T15:23:00-05:00;2019-01-14T15:22:16-05:00
39424629;28741;2019-01-14T15:21:03-05:00;2019-01-14T15:37:00-05:00;null
39424628;2518;2019-01-14T15:20:44-05:00;2019-01-14T15:24:00-05:00;2019-01-14T15:21:46-05:00
39424627;1784;2019-01-14T15:22:09-05:00;2019-01-14T15:25:00-05:00;2019-01-14T15:23:24-05:00
39424611;1810;2019-01-14T15:21:49-05:00;2019-01-14T15:21:00-05:00;2019-01-14T15:23:21-05:00
39424629;28741;2019-01-14T15:21:53-05:00;2019-01-14T15:37:00-05:00;null
39424628;2518;2019-01-14T15:21:47-05:00;2019-01-14T15:24:00-05:00;2019-01-14T15:22:11-05:00
39424629;28741;2019-01-14T15:22:54-05:00;2019-01-14T15:37:00-05:00;null
39424628;34579;2019-01-14T15:22:48-05:00;2019-01-14T15:27:00-05:00;2019-01-14T15:25:52-05:00
39424629;28741;2019-01-14T15:23:54-05:00;2019-01-14T15:37:00-05:00;null
39424627;17861;2019-01-14T15:24:11-05:00;2019-01-14T15:29:00-05:00;2019-01-14T15:24:44-05:00
39424611;1810;2019-01-14T15:23:50-05:00;2019-01-14T15:21:00-05:00;2019-01-14T15:24:55-05:00
39424628;34579;2019-01-14T15:23:45-05:00;2019-01-14T15:27:00-05:00;2019-01-14T15:26:39-05:00
39424629;28741;2019-01-14T15:25:09-05:00;2019-01-14T15:37:00-05:00;null
39424628;34579;2019-01-14T15:24:50-05:00;2019-01-14T15:27:00-05:00;2019-01-14T15:26:41-05:00
39424629;28741;2019-01-14T15:25:54-05:00;2019-01-14T15:37:00-05:00;null
39424612;17863;2019-01-14T15:26:10-05:00;2019-01-14T15:38:00-05:00;null
39424611;21772;2019-01-14T15:25:46-05:00;2019-01-14T15:26:00-05:00;2019-01-14T15:27:04-05:00
39424628;34579;2019-01-14T15:25:53-05:00;2019-01-14T15:27:00-05:00;2019-01-14T15:26:33-05:00
39424612;17863;2019-01-14T15:26:44-05:00;2019-01-14T15:38:00-05:00;null
39424629;28741;2019-01-14T15:26:54-05:00;2019-01-14T15:37:00-05:00;null
39424628;34579;2019-01-14T15:26:46-05:00;2019-01-14T15:27:00-05:00;null
39424629;28741;2019-01-14T15:27:54-05:00;2019-01-14T15:37:00-05:00;null
39424611;21772;2019-01-14T15:27:33-05:00;2019-01-14T15:26:00-05:00;2019-01-14T15:27:59-05:00
39424628;11771;2019-01-14T15:27:50-05:00;2019-01-14T15:30:00-05:00;2019-01-14T15:28:59-05:00
39424612;17863;2019-01-14T15:28:44-05:00;2019-01-14T15:38:00-05:00;null
39424611;21772;2019-01-14T15:28:38-05:00;2019-01-14T15:26:00-05:00;null
39424629;28741;2019-01-14T15:28:49-05:00;2019-01-14T15:37:00-05:00;null
39424628;11771;2019-01-14T15:28:51-05:00;2019-01-14T15:30:00-05:00;2019-01-14T15:30:15-05:00
39424611;21773;2019-01-14T15:29:43-05:00;2019-01-14T15:30:00-05:00;2019-01-14T15:31:28-05:00
39424612;17863;2019-01-14T15:29:44-05:00;2019-01-14T15:38:00-05:00;null
39424629;28741;2019-01-14T15:29:54-05:00;2019-01-14T15:37:00-05:00;null
39424628;11771;2019-01-14T15:29:51-05:00;2019-01-14T15:30:00-05:00;2019-01-14T15:30:38-05:00
39424629;28741;2019-01-14T15:31:01-05:00;2019-01-14T15:37:00-05:00;null
39424628;11771;2019-01-14T15:30:51-05:00;2019-01-14T15:30:00-05:00;2019-01-14T15:31:36-05:00
39424612;17863;2019-01-14T15:32:07-05:00;2019-01-14T15:38:00-05:00;null
39424629;28741;2019-01-14T15:32:01-05:00;2019-01-14T15:37:00-05:00;null
39424611;12231;2019-01-14T15:31:52-05:00;2019-01-14T15:36:00-05:00;2019-01-14T15:33:12-05:00
39424628;11771;2019-01-14T15:31:51-05:00;2019-01-14T15:30:00-05:00;2019-01-14T15:31:44-05:00
39424611;12231;2019-01-14T15:32:53-05:00;2019-01-14T15:36:00-05:00;2019-01-14T15:33:46-05:00
39424629;28741;2019-01-14T15:32:25-05:00;2019-01-14T15:37:00-05:00;null
39424612;17863;2019-01-14T15:32:44-05:00;2019-01-14T15:38:00-05:00;null
39424628;11771;2019-01-14T15:32:51-05:00;2019-01-14T15:30:00-05:00;2019-01-14T15:32:35-05:00
